"Index","E_ARS","E_AUD","E_AUT","E_BEF","E_BRL","E_CAD","E_CHF","E_CNY","E_CZK","E_DEM","E_DKK","E_ESP","E_FKK","E_FRA","E_GBP","E_GRD","E_HKD","E_HUF","E_IDR","E_ILS","E_INR","E_IRE","E_ITL","E_JPY","E_KRW","E_MXN","E_MYR","E_NOK","E_NTH","E_NZD","E_PHP","E_PLN","E_RUB","E_SEK","E_SGD","E_SKK","E_THB","E_TRY","E_TWD","E_USD","E_ZAR","EURSTOXX50"
2010-08-31,0.123125,0.04845,0.0083,0.0083,0.1139,0.0101083,0.00165,0.0251,0.0104,0.0083,0.010625,0.0083,0.0083,0.0083,0.0072547,0.0083,0.0024929,0.0536,0.0663,0.0185,0.0671,0.0083,0.0083,0.0023375,0.0266,0.0464,0.0288,0.0266,0.0083,0.0324,0.043125,0.0371,0.0417,0.008775,0.0056,0.0083,0.018687,0.076863,0.00655,0.0029563,0.06375,0.0083
2010-09-30,0.12375,0.04865,0.008475,0.008475,0.1139,0.0125333,0.0017833,0.0261,0.01025,0.008475,0.01057,0.008475,0.008475,0.008475,0.0073225,0.008475,0.0032821,0.0537,0.0664,0.0208,0.0729,0.008475,0.008475,0.0021625,0.0266,0.0458,0.0288,0.026,0.008475,0.0316,0.04125,0.0374,0.04185,0.010575,0.0056,0.008475,0.019075,0.0768,0.00655,0.0029,0.06025,0.008475
2010-10-31,0.124375,0.04745,0.0098688,0.0098688,0.1139,0.012175,0.0016833,0.0283,0.0102,0.0098688,0.0109975,0.0098688,0.0098688,0.0098688,0.00741,0.0098688,0.0027179,0.0535,0.0637,0.0214,0.0767,0.0098688,0.0098688,0.0019688,0.0266,0.0434,0.0293,0.0249,0.0098688,0.0319,0.031875,0.0375,0.04145,0.014225,0.0044,0.0098688,0.018975,0.07955,0.0074,0.0028594,0.05915,0.0098688
2010-11-30,0.124375,0.048975,0.009675,0.009675,0.1139,0.0122167,0.0017167,0.0325,0.01035,0.009675,0.01136,0.009675,0.009675,0.009675,0.0073875,0.009675,0.0026,0.056,0.0637,0.0219,0.08,0.009675,0.009675,0.001875,0.028,0.0452,0.0296,0.0248,0.009675,0.032,0.011875,0.0378,0.04465,0.0154975,0.0044,0.009675,0.018975,0.079363,0.0074,0.0030031,0.0555,0.009675
2010-12-31,0.124375,0.0495,0.0093875,0.0093875,0.1139,0.0123167,0.0017,0.0462,0.01035,0.0093875,0.0112125,0.0093875,0.0093875,0.0093875,0.007575,0.0093875,0.0027929,0.0585,0.0637,0.0219,0.0879,0.0093875,0.0093875,0.0018813,0.028,0.0458,0.0296,0.026,0.0093875,0.0318,0.010625,0.0385,0.0449,0.019125,0.0044,0.0093875,0.0215,0.076763,0.0074,0.0030281,0.0555,0.0093875
2011-01-31,0.124375,0.049425,0.0102375,0.0102375,0.1139,0.01215,0.0017,0.0575,0.01015,0.0102375,0.0114925,0.0102375,0.0102375,0.0102375,0.0077688,0.0102375,0.0019214,0.0608,0.0637,0.0248,0.0908,0.0102375,0.0102375,0.0018875,0.0305,0.043,0.0296,0.0253,0.0102375,0.0321,0.025625,0.0399,0.0418,0.02035,0.0044,0.0102375,0.024,0.077333,0.0079,0.0030438,0.05575,0.0102375
2011-02-28,0.123125,0.0495,0.010475,0.010475,0.1139,0.0120833,0.0017,0.0491,0.01025,0.010475,0.0113375,0.010475,0.010475,0.010475,0.008025,0.010475,0.0022964,0.061,0.0637,0.0267,0.0948,0.010475,0.010475,0.0019125,0.0317,0.0426,0.0296,0.0262,0.010475,0.0288,0.01625,0.0405,0.04195,0.02205,0.0044,0.010475,0.025662,0.080498,0.0079,0.003095,0.05575,0.010475
2011-03-31,0.123125,0.0490125,0.0118,0.0118,0.1139,0.0120083,0.0018,0.0417,0.0104,0.0118,0.0120525,0.0118,0.0118,0.0118,0.0081813,0.0118,0.0026,0.061,0.0637,0.0319,0.1,0.0118,0.0118,0.002,0.0339,0.0438,0.03,0.0267,0.0118,0.0263,0.02,0.0409,0.04115,0.02338,0.0044,0.0118,0.027025,0.081119,0.0079,0.00303,0.05575,0.0118
2011-04-30,0.12375,0.04925,0.01345,0.01345,0.1139,0.012,0.00185,0.0454,0.01005,0.01345,0.013025,0.01345,0.01345,0.01345,0.0082188,0.01345,0.0026,0.061,0.0637,0.0322,0.0887,0.01345,0.01345,0.0019563,0.0342,0.0444,0.0302,0.0271,0.01345,0.0267,0.024375,0.042,0.0399,0.023785,0.0044,0.01345,0.028987,0.081525,0.0087,0.00273,0.05575,0.01345
2011-05-31,0.12375,0.04955,0.0138188,0.0138188,0.1139,0.011975,0.0017583,0.0461,0.0102,0.0138188,0.0129625,0.0138188,0.0138188,0.0138188,0.0082625,0.0138188,0.0025964,0.061,0.0637,0.0336,0.095,0.0138188,0.0138188,0.0019563,0.0346,0.0446,0.0317,0.0287,0.0138188,0.0268,0.03,0.0435,0.0427,0.0237975,0.0044,0.0138188,0.031125,0.086318,0.0104,0.0025288,0.05575,0.0138188
2011-06-30,0.121875,0.048925,0.0149063,0.0149063,0.1139,0.0117417,0.00175,0.0639,0.0098,0.0149063,0.013965,0.0149063,0.0149063,0.0149063,0.0082563,0.0149063,0.0026,0.061,0.0637,0.0335,0.0929,0.0149063,0.0149063,0.0019531,0.0357,0.0436,0.0322,0.0292,0.0149063,0.0268,0.0375,0.0459,0.04265,0.02413,0.0044,0.0149063,0.032875,0.090289,0.0087,0.0024575,0.05575,0.0149063
2011-07-31,0.125625,0.049125,0.0155688,0.0155688,0.1139,0.0118,0.00175,0.06,0.01015,0.0155688,0.0147075,0.0155688,0.0155688,0.0155688,0.0083281,0.0155688,0.0026929,0.0609,0.0637,0.0335,0.0928,0.0155688,0.0155688,0.0019531,0.0359,0.0422,0.0322,0.0297,0.0155688,0.0292,0.0375,0.0461,0.04435,0.0246375,0.0044,0.0155688,0.03495,0.090792,0.0094,0.002555,0.05575,0.0155688
2011-08-31,0.124375,0.0485,0.0148375,0.0148375,0.1139,0.0114667,5e-05,0.0554,0.00995,0.0148375,0.0136,0.0148375,0.0148375,0.0148375,0.0088625,0.0148375,0.0027964,0.0609,0.0637,0.0305,0.0931,0.0148375,0.0148375,0.0019313,0.0359,0.043,0.0317,0.0314,0.0148375,0.0294,0.008125,0.0462,0.04745,0.0250125,0.0031,0.0148375,0.036,0.081175,0.0094,0.0032722,0.05575,0.0148375
2011-09-30,0.124375,0.0484,0.01495,0.01495,0.1139,0.0119667,0.0002333,0.0565,0.00985,0.01495,0.01285,0.01495,0.01495,0.01495,0.009525,0.01495,0.0028071,0.061,0.0637,0.0286,0.0937,0.01495,0.01495,0.0019413,0.0358,0.0436,0.0325,0.0303,0.01495,0.0285,0.02375,0.0466,0.06155,0.0249,0.0031,0.01495,0.036,0.0808,0.0094,0.0037433,0.05575,0.01495
2011-10-31,0.12875,0.0481625,0.0152688,0.0152688,0.1139,0.012725,0.0004333,0.057,0.00965,0.0152688,0.0128,0.0152688,0.0152688,0.0152688,0.0098669,0.0152688,0.0028143,0.0613,0.0637,0.0288,0.0944,0.0152688,0.0152688,0.0019538,0.0357,0.0436,0.0322,0.0304,0.0152688,0.0272,0.02,0.0481,0.0635,0.024925,0.0044,0.0152688,0.035411,0.10549,0.0094,0.0042944,0.05575,0.0152688
2011-11-30,0.1275,0.0470375,0.0140688,0.0140688,0.1139,0.0131833,0.0005167,0.0567,0.0096,0.0140688,0.011025,0.0140688,0.0140688,0.0140688,0.0103825,0.0140688,0.0030071,0.0699,0.0637,0.0265,0.0948,0.0140688,0.0140688,0.001975,0.0355,0.04379999,0.0325,0.033,0.0140688,0.0272,0.035625,0.0487,0.06625,0.025875,0.005,0.0140688,0.033222,0.110861,0.0094,0.0052889,0.05575,0.0140688
2011-12-31,0.1275,0.04654,0.0129214,0.0129214,0.1139,0.01352,0.0005167,0.0547,0.00975,0.0129214,0.00998,0.0129214,0.0129214,0.0129214,0.0108006,0.0129214,0.0038,0.0724,0.0637,0.0258,0.097,0.0129214,0.0129214,0.0019571,0.0355,0.0449,0.0319,0.0289,0.0129214,0.0272,0.0225,0.0489,0.0687,0.02652,0.0038,0.0129214,0.032608,0.115665,0.0094,0.00581,0.05595,0.0129214
2012-01-31,0.1275,0.04652,0.0105929,0.0105929,0.1139,0.01386,7e-04,0.0547,0.00985,0.0105929,0.00978,0.0105929,0.0105929,0.0105929,0.01083,0.0105929,0.0040214,0.0748,0.0637,0.0241,0.0976,0.0105929,0.0105929,0.0019571,0.0354,0.04389999,0.0319,0.027,0.0105929,0.0278,0.036875,0.0489,0.06725,0.0265,0.0038,0.0105929,0.030808,0.113487,0.0094,0.0054235,0.05596,0.0105929
2012-02-29,0.1275,0.04694,0.0089586,0.0089586,0.1139,0.01382,0.0008667,0.0528,0.01025,0.0089586,0.00976,0.0089586,0.0089586,0.0089586,0.0105963,0.0089586,0.0040179,0.0733,0.0637,0.0243,0.1014,0.0089586,0.0089586,0.0019571,0.0354,0.04429999,0.0314,0.026,0.0089586,0.0276,0.03125,0.0486,0.06605,0.0246,0.0038,0.0089586,0.030777,0.101794,0.0094,0.0048425,0.056,0.0089586
2012-03-31,0.1275,0.04686,0.0068086,0.0068086,0.1139,0.0136,0.0011,0.049,0.01045,0.0068086,0.0097,0.0068086,0.0068086,0.0068086,0.0102688,0.0068086,0.0040214,0.0725,0.0637,0.0249,0.109,0.0068086,0.0068086,0.0019571,0.0355,0.0441,0.0317,0.0228,0.0068086,0.0274,0.03375,0.0484,0.06595,0.0245,0.0038,0.0068086,0.031123,0.104963,0.0094,0.0046815,0.056,0.0068086
2012-04-30,0.1275,0.046,0.0063686,0.0063686,0.1139,0.01355,0.0011167,0.0471,0.01055,0.0063686,0.0096,0.0063686,0.0063686,0.0063686,0.010125,0.0063686,0.0040321,0.0723,0.0637,0.025,0.0948,0.0063686,0.0063686,0.0019571,0.0354,0.0433,0.0317,0.0232,0.0063686,0.027,0.033125,0.0485,0.06675,0.02384,0.0038,0.0063686,0.031361,0.105189,0.0094,0.0046585,0.056,0.0063686
2012-05-31,0.1275,0.04112,0.0059464,0.0059464,0.1139,0.01313,0.000975,0.0421,0.01035,0.0059464,0.00824,0.0059464,0.0059464,0.0059464,0.0099313,0.0059464,0.0040286,0.0719,0.0637,0.0229,0.096,0.0059464,0.0059464,0.0019571,0.0354,0.04459999,0.0317,0.0232,0.0059464,0.0253,0.031875,0.0501,0.06945,0.02344,0.0038,0.0059464,0.031438,0.106026,0.0094,0.0046685,0.056,0.0059464
2012-06-30,0.1275,0.04004,0.0055571,0.0055571,0.1139,0.01306,0.00087,0.0408,0.00905,0.0055571,0.0056,0.0055571,0.0055571,0.0055571,0.00895,0.0055571,0.0040321,0.072,0.0637,0.0214,0.0931,0.0055571,0.0055571,0.0019571,0.0354,0.04429999,0.0317,0.023,0.0055571,0.0268,0.033125,0.0503,0.0701,0.022875,0.0038,0.0055571,0.031361,0.098676,0.0094,0.004606,0.05605,0.0055571
2012-07-31,0.1275,0.0399,0.0026179,0.0026179,0.1139,0.01298,6e-04,0.0374,0.0086,0.0026179,0.0027,0.0026179,0.0026179,0.0026179,0.0074375,0.0026179,0.0040214,0.0718,0.0637,0.0209,0.0908,0.0026179,0.0026179,0.0019571,0.032,0.04389999,0.0316,0.022,0.0026179,0.0267,0.014375,0.0501,0.0703,0.022,0.0038,0.0026179,0.031369,0.082893,0.0094,0.004426,0.05075,0.0026179
2012-08-31,0.1275,0.03978,0.0016786,0.0016786,0.1139,0.01285,0.00046,0.0363,0.0077,0.0016786,0.00225,0.0016786,0.0016786,0.0016786,0.0068125,0.0016786,0.0040071,0.069,0.0637,0.0214,0.0883,0.0016786,0.0016786,0.0019443,0.0316,0.0427,0.0316,0.0206,0.0016786,0.0266,0.018125,0.0489,0.07,0.021725,0.0038,0.0016786,0.0313,0.072985,0.0094,0.0041825,0.05075,0.0016786
2012-09-30,0.1275,0.03866,0.0015429,0.0015429,0.1139,0.01273,0.00044,0.0369,0.00645,0.0015429,0.002225,0.0015429,0.0015429,0.0015429,0.0059688,0.0015429,0.004,0.0661,0.0637,0.0221,0.087,0.0015429,0.0015429,0.0019157,0.0309,0.0425,0.0316,0.0197,0.0015429,0.0265,0.01375,0.0482,0.0712,0.0184,0.0038,0.0015429,0.031308,0.066411,0.0094,0.003585,0.05063,0.0015429
2012-10-31,0.1275,0.035,0.0013286,0.0013286,0.1139,0.01238,0.00032,0.0372,0.00505,0.0013286,0.0019,0.0013286,0.0013286,0.0013286,0.005275,0.0013286,0.0039643,0.0628,0.0637,0.0196,0.0855,0.0013286,0.0013286,0.0018857,0.0285,0.045,0.0316,0.0188,0.0013286,0.0267,0.008125,0.0463,0.0718,0.01655,0.0038,0.0013286,0.028808,0.067192,0.0094,0.0031275,0.05075,0.0013286
2012-11-30,0.1275,0.03426,0.0012643,0.0012643,0.1139,0.01235,3e-04,0.0383,0.0034,0.0012643,0.00155,0.0012643,0.0012643,0.0012643,0.005225,0.0012643,0.003975,0.06,0.0637,0.0187,0.0859,0.0012643,0.0012643,0.0018571,0.0285,0.0437,0.0316,0.0191,0.0012643,0.0264,0.00375,0.0439,0.0718,0.015625,0.0038,0.0012643,0.028692,0.0588,0.0094,0.003105,0.05125,0.0012643
2012-12-31,0.1275,0.03238,0.0012857,0.0012857,0.1139,0.01235,0.00012,0.039,0.0034,0.0012857,0.001475,0.0012857,0.0012857,0.0012857,0.00515,0.0012857,0.0039821,0.0575,0.0637,0.0169,0.0881,0.0012857,0.0012857,0.0017571,0.0289,0.0423,0.0316,0.0183,0.0012857,0.0268,0.005625,0.0401,0.07135,0.0143,0.0038,0.0012857,0.028661,0.059303,0.0094,0.00306,0.05125,0.0012857
2013-01-31,0.1275,0.03182,0.0015214,0.0015214,0.1139,0.0121,0.00022,0.0389,0.00325,0.0015214,0.001875,0.0015214,0.0015214,0.0015214,0.0051125,0.0015214,0.0038571,0.055,0.0637,0.0174,0.0872,0.0015214,0.0015214,0.0016714,0.0284,0.04299999,0.0316,0.0187,0.0015214,0.0268,0.004375,0.0385,0.0698,0.01295,0.0038,0.0015214,0.028692,0.057378,0.0094,0.00298,0.05081,0.0015214
2013-02-28,0.1275,0.03168,0.0013,0.0013,0.1139,0.01188,0.00022,0.0389,0.00335,0.0013,0.0018,0.0013,0.0013,0.0013,0.0050813,0.0013,0.0038286,0.0521,0.0637,0.0162,0.0951,0.0013,0.0013,0.0016143,0.0282,0.04099999,0.0316,0.0186,0.0013,0.0266,0.005625,0.0363,0.0699,0.0130125,0.0038,0.0013,0.028638,0.056349,0.0094,0.002871,0.05083,0.0013
2013-03-31,0.1275,0.03176,0.0013071,0.0013071,0.1139,0.01183,0.00022,0.0388,0.00305,0.0013071,0.00175,0.0013071,0.0013071,0.0013071,0.0050688,0.0013071,0.0038214,0.049,0.0637,0.017,0.0962,0.0013071,0.0013071,0.0016143,0.0281,0.0395,0.0316,0.0188,0.0013071,0.0265,0.0025,0.0329,0.06965,0.0130875,0.0038,0.0013071,0.028554,0.063001,0.0094,0.002826,0.05125,0.0013071
2013-04-30,0.1175,0.03138,0.0012286,0.0012286,0.1139,0.01174,2e-04,0.0388,0.003,0.0012286,0.002525,0.0012286,0.0012286,0.0012286,0.0050438,0.0012286,0.0037714,0.0459,0.0637,0.0166,0.0859,0.0012286,0.0012286,0.0015571,0.0281,0.0377,0.0317,0.0179,0.0012286,0.0265,0.01125,0.0298,0.0695,0.01232,0.0038,0.0012286,0.028515,0.051247,0.0094,0.002731,0.05125,0.0012286
2013-05-31,0.1175,0.02957,0.00115,0.00115,0.1139,0.011735,0.00016,0.0388,0.003,0.00115,0.002375,0.00115,0.00115,0.00115,0.0050563,0.00115,0.0037714,0.0438,0.0637,0.0124,0.0833,0.00115,0.00115,0.0015429,0.0269,0.0377,0.0317,0.0175,0.00115,0.0265,0.01063,0.0264,0.0696,0.01204,0.0038,0.00115,0.026023,0.05161,0.0094,0.0027525,0.05125,0.00115
2013-06-30,0.1175,0.02925,0.0014714,0.0014714,0.1139,0.0115,0.00019,0.0544,0.003,0.0014714,0.0027,0.0014714,0.0014714,0.0014714,0.0051038,0.0014714,0.0038143,0.042,0.0637,0.012,0.0844,0.0014714,0.0014714,0.0015643,0.0269,0.039,0.0316,0.0166,0.0014714,0.0265,0.00813,0.0263,0.06965,0.0121,0.0038,0.0014714,0.026008,0.072545,0.0094,0.002731,0.0515,0.0014714
2013-07-31,0.1175,0.02685,0.0015214,0.0015214,0.1139,0.0115,0.00018,0.046645,0.003,0.0015214,0.00265,0.0015214,0.0015214,0.0015214,0.0050856,0.0015214,0.0038286,0.0395,0.0637,0.0117,0.105,0.0015214,0.0015214,0.0015571,0.0266,0.03879999,0.0316,0.0172,0.0015214,0.0266,0.00875,0.026,0.0688,0.0119,0.0045,0.0015214,0.025985,0.0762875,0.0094,0.002656,0.05142,0.0015214
2013-08-31,0.1175,0.02655,0.0015357,0.0015357,0.1139,0.0115,0.00018,0.046572,0.00295,0.0015357,0.002775,0.0015357,0.0015357,0.0015357,0.00515,0.0015357,0.0038357,0.0376,0.0637,0.0123,0.113,0.0015357,0.0015357,0.0015357,0.0266,0.03879999,0.0316,0.017,0.0015357,0.0265,0.00655,0.026,0.0676,0.0122,0.0039,0.0015357,0.026015,0.083505,0.0094,0.002595,0.05133,0.0015357
2013-09-30,0.1175,0.02635,0.0015929,0.0015929,0.1139,0.0115,0.00022,0.046704,0.00285,0.0015929,0.0027,0.0015929,0.0015929,0.0015929,0.005175,0.0015929,0.0038571,0.0356,0.0637,0.01,0.1002,0.0015929,0.0015929,0.0015429,0.0266,0.03549999,0.0316,0.017,0.0015929,0.0268,0.00655,0.0257,0.0683,0.01205,0.0042,0.0015929,0.026015,0.071923,0.0094,0.0024885,0.05133,0.0015929
2013-10-31,0.1175,0.02675,0.0017571,0.0017571,0.1139,0.0115,0.00019,0.046948,0.0028,0.0017571,0.0027,0.0017571,0.0017571,0.0017571,0.0051375,0.0017571,0.00385,0.0335,0.0637,0.0094,0.091,0.0017571,0.0017571,0.0014286,0.0265,0.03419999,0.0316,0.0166,0.0017571,0.0268,0.00655,0.0256,0.06815,0.01211,0.004,0.0017571,0.026031,0.07117,0.0094,0.00242,0.05142,0.0017571
2013-11-30,0.1175,0.02575,0.0019,0.0019,0.1139,0.01115,0.00015,0.047229,0.0022,0.0019,0.002425,0.0019,0.0019,0.0019,0.0052219,0.0019,0.0037929,0.0319,0.0637,0.0091,0.0914,0.0019,0.0019,0.0014357,0.0265,0.035,0.0316,0.0168,0.0019,0.027,0.00775,0.0255,0.06865,0.01078,0.004,0.0019,0.023661,0.081449,0.0094,0.002391,0.05192,0.0019
2013-12-31,0.1175,0.02675,0.0026571,0.0026571,0.1139,0.01165,0.00023,0.055565,0.00215,0.0026571,0.002575,0.0026571,0.0026571,0.0026571,0.0052531,0.0026571,0.0037714,0.0299,0.0637,0.00927,0.0902,0.0026571,0.0026571,0.0014786,0.0266,0.0344,0.0319,0.0168,0.0026571,0.0284,0.00775,0.0261,0.0691,0.00939,0.004,0.0026571,0.024046,0.091192,0.0094,0.002461,0.05217,0.0026571
2014-01-31,0.1175,0.02655,0.0026286,0.0026286,0.1139,0.01075,0.00018,0.056,0.0021,0.0026286,0.0028,0.0026286,0.0026286,0.0026286,0.0052125,0.0026286,0.0037291,0.0283,0.0637,0.00942,0.0932,0.0026286,0.0026286,0.0014071,0.0265,0.03419999,0.0325,0.0166,0.0026286,0.0287,0.00775,0.0261,0.0695,0.00947,0.004,0.0026286,0.0239,0.109962,0.0094,0.002366,0.05675,0.0026286
2014-02-28,0.1175,0.02675,0.0026143,0.0026143,0.1139,0.01085,0.00022,0.05529,0.0021,0.0026143,0.002625,0.0026143,0.0026143,0.0026143,0.0052188,0.0026143,0.0038031,0.0275,0.0637,0.00704,0.0957,0.0026143,0.0026143,0.0014,0.0265,0.03339999,0.0297,0.017,0.0026143,0.0296,0.00775,0.0261,0.06905,0.00933,0.004,0.0026143,0.023885,0.1159125,0.0094,0.0023565,0.05675,0.0026143
2014-03-31,0.1175,0.02675,0.0028143,0.0028143,0.1139,0.01055,0.00022,0.055,0.00205,0.0028143,0.003,0.0028143,0.0028143,0.0028143,0.0052219,0.0028143,0.0037286,0.0267,0.0637,0.00694,0.0968,0.0028143,0.0028143,0.0013643,0.0265,0.03299999,0.033,0.0173,0.0028143,0.0312,0.0075,0.0261,0.08385,0.00916,0.004,0.0028143,0.021754,0.121389,0.0094,0.002306,0.05725,0.0028143
2014-04-30,0.2492,0.02725,0.0030786,0.0030786,0.1139,0.01085,0.00017,0.05495,0.0021,0.0030786,0.003525,0.0030786,0.0030786,0.0030786,0.0052706,0.0030786,0.0037071,0.0256,0.0637,0.00716,0.0913,0.0030786,0.0030786,0.00135,0.0265,0.03419999,0.033,0.0179,0.0030786,0.0332,0.0075,0.0262,0.09015,0.00913,0.004,0.0030786,0.021823,0.1079375,0.0094,0.0022335,0.05775,0.0030786
2014-05-31,0.2416,0.02765,0.0028714,0.0028714,0.1139,0.01125,0.00012,0.04925,0.00205,0.0028714,0.003375,0.0028714,0.0028714,0.0028714,0.0053063,0.0028714,0.00375,0.0245,0.0637,0.00623,0.0895,0.0028714,0.0028714,0.00135,0.0265,0.03379999,0.033,0.0184,0.0028714,0.0342,0.00725,0.0262,0.0907,0.00904,0.004,0.0028714,0.021823,0.100015,0.0094,0.002274,0.058,0.0028714
2014-06-30,0.2295,0.02875,0.0017571,0.0017571,0.1139,0.01185,8e-05,0.047499,0.00195,0.0017571,0.00375,0.0017571,0.0017571,0.0017571,0.005525,0.0017571,0.0037929,0.0234,0.0637,0.00653,0.0874,0.0017571,0.0017571,0.0013286,0.0265,0.0291,0.0338,0.0175,0.0017571,0.0363,0.00725,0.0258,0.0903,0.00749,0.004,0.0017571,0.021838,0.090328,0.0094,0.002307,0.05825,0.0017571
2014-07-31,0.2197,0.02795,0.0017714,0.0017714,0.10453,0.01135,0.00018,0.047215,0.00195,0.0017714,0.0038,0.0017714,0.0017714,0.0017714,0.0055963,0.0017714,0.0037,0.0214,0.0637,0.00506,0.0882,0.0017714,0.0017714,0.0013,0.0265,0.0291,0.0354,0.0167,0.0017714,0.037,0.00725,0.0257,0.09515,0.0051,0.0040376,0.0017714,0.021808,0.0835,0.0094,0.002391,0.05958,0.0017714
2014-08-31,0.2143,0.02885,0.0012643,0.0012643,0.108685,0.01195,0.00018,0.046659,0.00195,0.0012643,0.0035,0.0012643,0.0012643,0.0012643,0.0055963,0.0012643,0.0037071,0.0214,0.0637,0.00241,0.0884,0.0012643,0.0012643,0.0012786,0.024,0.0287,0.0357,0.0175,0.0012643,0.037,0.00725,0.0249,0.0932,0.00496,0.0040726,0.0012643,0.021792,0.090208,0.0094,0.002336,0.06108,0.0012643
2014-09-30,0.2053,0.02875,0.0005714,0.0005714,0.102285,0.01135,6e-05,0.045445,0.00195,0.0005714,0.0029,0.0005714,0.0005714,0.0005714,0.0056494,0.0005714,0.0037857,0.0209,0.0637,0.00206,0.0882,0.0005714,0.0005714,0.0011643,0.0235,0.0294,0.0368,0.0165,0.0005714,0.037,0.00725,0.0218,0.0951,0.00473,0.0040951,0.0005714,0.021808,0.106902,0.0094,0.002351,0.06133,0.0005714
2014-10-31,0.2143,0.02845,4e-04,4e-04,0.1019,0.01195,0.00015,0.044472,0.00195,0.0006214,0.00295,4e-04,4e-04,4e-04,0.005545,4e-04,0.0037714,0.021,0.0637,0.0021,0.0866,4e-04,4e-04,0.001106,0.0214,0.02919999,0.0369,0.0158,4e-04,0.0369,0.00725,0.0186,0.0984,0.00253,0.0041376,4e-04,0.021815,0.1030375,0.0094,0.002323,0.06075,4e-04
2014-11-30,0.2331,0.02965,0.00105,0.00105,0.104225,0.01135,1e-05,0.041695,0.0019,0.0006214,0.00305,0.00105,0.00105,0.00105,0.005539,0.00105,0.0037357,0.021,0.0637,0.00209,0.086,0.00105,0.00105,0.00105,0.0213,0.0287,0.0372,0.0163,0.00105,0.0367,0.0075,0.0196,0.11345,0.0027,0.004282,0.00105,0.021754,0.089156,0.0094,0.002338,0.06083,0.00105
2014-12-31,0.2357,0.03025,0.00095,0.00095,0.10612,0.01185,-0.00063,0.051351,0.0019,0.0005857,0.002825,0.00095,0.00095,0.00095,0.005652,0.00095,0.0038143,0.021,0.0637,0.0025,0.086,0.00095,0.00095,0.001106,0.0213,0.0294,0.0372,0.0147,0.00095,0.0367,0.0075,0.0196,0.2254,0.00264,0.0045697,0.00095,0.021815,0.09785,0.0094,0.002558,0.06125,0.00095
2015-01-31,0.2287,0.02695,2e-04,2e-04,0.107165,0.0082,-0.00854,0.04914,0.00185,0.0003214,-0.001075,2e-04,2e-04,2e-04,0.005646,2e-04,0.0038643,0.021,0.0637,0.00186,0.0854,2e-04,2e-04,0.001029,0.0212,0.02889999,0.0381,0.0132,2e-04,0.0366,0.0075,0.019,0.205,0.00097,0.0067088,2e-04,0.021758,0.087457,0.0094,0.002533,0.061,2e-04
2015-02-28,0.2251,0.02475,0.00055,0.00055,0.11636,0.00915,-0.0085,0.049,0.00185,0.00025,-0.002175,0.00055,0.00055,0.00055,0.005649,0.00055,0.0038571,0.021,0.0637,0.00076,0.086,0.00055,0.00055,0.001029,0.021,0.0302,0.0374,0.0134,0.00055,0.0363,0.00712,0.0171,0.17515,0.00018,0.0077317,0.00055,0.02175,0.10195,0.0094,0.002523,0.061,0.00055
2015-03-31,0.2422,0.025,0.00035,0.00035,0.115345,0.0092,-0.00813,0.048975,0.00175,0.0001786,-0.0016,0.00035,0.00035,0.00035,0.005708,0.00035,0.00385,0.0189,0.0637,0.00079,0.0856,0.00035,0.00035,0.000994,0.0185,0.0316,0.0372,0.0147,0.00035,0.0363,0.00712,0.0155,0.1555,-0.00068,0.0101446,0.00035,0.01935,0.1025,0.0094,0.00271,0.06108,0.00035
2015-04-30,0.2071,0.0245,-3e-04,-3e-04,0.13009,0.0092,-0.00794,0.0397,0.0017,-7.86e-05,-0.002375,-3e-04,-3e-04,-3e-04,0.0057,-3e-04,0.0038286,0.017,0.0637,0.00065,0.083,-3e-04,-3e-04,0.00093,0.018,0.0304,0.0373,0.015,-3e-04,0.0364,0.00712,0.0155,0.14775,-0.00208,0.0089489,-3e-04,0.016933,0.107595,0.0094,0.00279,0.06117,-3e-04
2015-05-31,0.2342,0.02465,6e-04,6e-04,0.13219,0.0096,-0.00788,0.02864,0.0017,-0.0001571,-0.00205,6e-04,6e-04,6e-04,0.005684,6e-04,0.0038957,0.0154,0.0637,0.00075,0.082,6e-04,6e-04,0.000951,0.018,0.0308,0.0373,0.0145,6e-04,0.0347,0.00712,0.0158,0.13485,-0.0023,0.0082955,6e-04,0.016575,0.1081,0.0094,0.00284,0.06133,6e-04
2015-06-30,0.2302,0.0242,-6e-04,-6e-04,0.13523,0.0094,-0.00784,0.03233,0.0017,-9.29e-05,-0.002067,-6e-04,-6e-04,-6e-04,0.005798,-6e-04,0.0038814,0.0141,0.0637,0.001,0.081,-6e-04,-6e-04,0.00098,0.0165,0.0312,0.0373,0.0133,-6e-04,0.0326,0.0082106,0.0162,0.12855,-0.00215,0.0082106,-6e-04,0.016575,0.11076,0.0094,0.002835,0.06142,-6e-04
2015-07-31,0.2247,0.0244,-7e-04,-7e-04,0.13005,0.0066,-0.00739,0.031575,0.00155,-0.0001714,-0.001,-7e-04,-7e-04,-7e-04,0.005828,-7e-04,0.0038707,0.0136,0.0637,0.00086,0.078,-7e-04,-7e-04,0.000951,0.0164,0.03169999,0.0373,0.0127,-7e-04,0.031,0.00775,0.0162,0.12485,-0.00229,0.0087883,-7e-04,0.016283,0.111192,0.0094,0.00309,0.063,-7e-04
